CHNGIND,CHANGENR,VALUE_NEW,TABNAME,FNAME
U,0000001765,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001766,00001,EKPO,EBELP
U,0000001767,SRM: Created,EBAN,SRM_STATUS
U,0000001768,SRM: Complete,EBAN,SRM_STATUS
U,0000001769,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001770,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001771,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001772,SRM: Ordered,EBAN,SRM_STATUS
U,0000001773,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001774,00001,EKPO,EBELP
U,0000001775,SRM: Created,EBAN,SRM_STATUS
U,0000001776,SRM: Complete,EBAN,SRM_STATUS
U,0000001777,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001778,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001779,SRM: Ordered,EBAN,SRM_STATUS
U,0000001780,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000001781,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000001782,00001,EKPO,EBELP
U,0000001783,SRM: Created,EBAN,SRM_STATUS
U,0000001784,SRM: Complete,EBAN,SRM_STATUS
U,0000001785,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001786,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001787,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001788,SRM: Ordered,EBAN,SRM_STATUS
U,0000001789,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001790,00001,EKPO,EBELP
U,0000001791,SRM: Created,EBAN,SRM_STATUS
U,0000001792,SRM: Complete,EBAN,SRM_STATUS
U,0000001793,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001794,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001795,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001796,SRM: Ordered,EBAN,SRM_STATUS
U,0000001797,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001798,00002,EKPO,EBELP
U,0000001799,SRM: Created,EBAN,SRM_STATUS
U,0000001800,SRM: Complete,EBAN,SRM_STATUS
U,0000001801,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001802,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001803,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001804,SRM: Ordered,EBAN,SRM_STATUS
U,0000001805,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001806,00003,EKPO,EBELP
U,0000001807,SRM: Created,EBAN,SRM_STATUS
U,0000001808,SRM: Complete,EBAN,SRM_STATUS
U,0000001809,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001810,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001811,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001812,SRM: Ordered,EBAN,SRM_STATUS
U,0000001813,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001814,00004,EKPO,EBELP
U,0000001815,SRM: Created,EBAN,SRM_STATUS
U,0000001816,SRM: Complete,EBAN,SRM_STATUS
U,0000001817,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001818,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001819,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001820,SRM: Ordered,EBAN,SRM_STATUS
U,0000001821,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001822,00005,EKPO,EBELP
U,0000001823,SRM: Created,EBAN,SRM_STATUS
U,0000001824,SRM: Complete,EBAN,SRM_STATUS
U,0000001825,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001826,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001827,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001828,SRM: Ordered,EBAN,SRM_STATUS
U,0000001829,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001830,00006,EKPO,EBELP
U,0000001831,SRM: Created,EBAN,SRM_STATUS
U,0000001832,SRM: Complete,EBAN,SRM_STATUS
U,0000001833,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001834,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001835,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001836,SRM: Ordered,EBAN,SRM_STATUS
U,0000001837,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001838,00007,EKPO,EBELP
U,0000001839,SRM: Created,EBAN,SRM_STATUS
U,0000001840,SRM: Complete,EBAN,SRM_STATUS
U,0000001841,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001842,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001843,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001844,SRM: Ordered,EBAN,SRM_STATUS
U,0000001845,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001846,00008,EKPO,EBELP
U,0000001847,SRM: Created,EBAN,SRM_STATUS
U,0000001848,SRM: Complete,EBAN,SRM_STATUS
U,0000001849,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001850,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001851,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001852,SRM: Ordered,EBAN,SRM_STATUS
U,0000001853,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001854,00009,EKPO,EBELP
U,0000001855,SRM: Created,EBAN,SRM_STATUS
U,0000001856,SRM: Complete,EBAN,SRM_STATUS
U,0000001857,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001858,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001859,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001860,SRM: Ordered,EBAN,SRM_STATUS
U,0000001861,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001862,00010,EKPO,EBELP
U,0000001863,SRM: Created,EBAN,SRM_STATUS
U,0000001864,SRM: Complete,EBAN,SRM_STATUS
U,0000001865,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001866,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001867,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001868,SRM: Ordered,EBAN,SRM_STATUS
U,0000001869,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001870,00011,EKPO,EBELP
U,0000001871,SRM: Created,EBAN,SRM_STATUS
U,0000001872,SRM: Complete,EBAN,SRM_STATUS
U,0000001873,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001874,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001875,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001876,SRM: Ordered,EBAN,SRM_STATUS
U,0000001877,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001878,00001,EKPO,EBELP
U,0000001879,SRM: Created,EBAN,SRM_STATUS
U,0000001880,SRM: Complete,EBAN,SRM_STATUS
U,0000001881,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001882,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001883,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001884,SRM: Ordered,EBAN,SRM_STATUS
U,0000001885,SRM: Deleted,EBAN,SRM_STATUS
U,0000001886,Change Price,EKPO,UNMAPPED_ACTIVITY
U,0000001887,SRM: Created,EBAN,SRM_STATUS
U,0000001888,SRM: Complete,EBAN,SRM_STATUS
U,0000001889,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001890,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001891,SRM: Ordered,EBAN,SRM_STATUS
U,0000001892,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001893,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001894,00001,EKPO,EBELP
U,0000001895,SRM: Created,EBAN,SRM_STATUS
U,0000001896,SRM: Complete,EBAN,SRM_STATUS
U,0000001897,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001898,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001899,SRM: Ordered,EBAN,SRM_STATUS
U,0000001900,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001901,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001902,00002,EKPO,EBELP
U,0000001903,SRM: Created,EBAN,SRM_STATUS
U,0000001904,SRM: Complete,EBAN,SRM_STATUS
U,0000001905,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001906,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001907,SRM: Ordered,EBAN,SRM_STATUS
U,0000001908,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001909,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001910,00003,EKPO,EBELP
U,0000001911,SRM: Created,EBAN,SRM_STATUS
U,0000001912,SRM: Complete,EBAN,SRM_STATUS
U,0000001913,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001914,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001915,SRM: Ordered,EBAN,SRM_STATUS
U,0000001916,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001917,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001918,00004,EKPO,EBELP
U,0000001919,SRM: Created,EBAN,SRM_STATUS
U,0000001920,SRM: Complete,EBAN,SRM_STATUS
U,0000001921,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001922,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001923,SRM: Ordered,EBAN,SRM_STATUS
U,0000001924,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001925,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001926,00005,EKPO,EBELP
U,0000001927,SRM: Created,EBAN,SRM_STATUS
U,0000001928,SRM: Complete,EBAN,SRM_STATUS
U,0000001929,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001930,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001931,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001932,SRM: Ordered,EBAN,SRM_STATUS
I,0000001933,00001,EKPO,EBELP
U,0000001934,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000001935,SRM: Created,EBAN,SRM_STATUS
U,0000001936,SRM: Complete,EBAN,SRM_STATUS
U,0000001937,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001938,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001939,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001940,SRM: Ordered,EBAN,SRM_STATUS
I,0000001941,00002,EKPO,EBELP
U,0000001942,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000001943,SRM: Created,EBAN,SRM_STATUS
U,0000001944,SRM: Complete,EBAN,SRM_STATUS
U,0000001945,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001946,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001947,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001948,SRM: Ordered,EBAN,SRM_STATUS
U,0000001949,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001950,00001,EKPO,EBELP
U,0000001951,SRM: Created,EBAN,SRM_STATUS
U,0000001952,SRM: Complete,EBAN,SRM_STATUS
U,0000001953,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001954,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001955,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001956,SRM: Ordered,EBAN,SRM_STATUS
U,0000001957,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001958,00002,EKPO,EBELP
U,0000001959,SRM: Created,EBAN,SRM_STATUS
U,0000001960,SRM: Complete,EBAN,SRM_STATUS
U,0000001961,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001962,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001963,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001964,SRM: Ordered,EBAN,SRM_STATUS
I,0000001965,00001,EKPO,EBELP
U,0000001966,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000001967,SRM: Created,EBAN,SRM_STATUS
U,0000001968,SRM: Complete,EBAN,SRM_STATUS
U,0000001969,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001970,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001971,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001972,SRM: Ordered,EBAN,SRM_STATUS
I,0000001973,00002,EKPO,EBELP
U,0000001974,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000001975,SRM: Created,EBAN,SRM_STATUS
U,0000001976,SRM: Complete,EBAN,SRM_STATUS
U,0000001977,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001978,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001979,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001980,SRM: Ordered,EBAN,SRM_STATUS
I,0000001981,00003,EKPO,EBELP
U,0000001982,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000001983,SRM: Created,EBAN,SRM_STATUS
U,0000001984,SRM: Complete,EBAN,SRM_STATUS
U,0000001985,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001986,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001987,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000001988,SRM: Ordered,EBAN,SRM_STATUS
U,0000001989,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000001990,00001,EKPO,EBELP
U,0000001991,SRM: Created,EBAN,SRM_STATUS
U,0000001992,SRM: Complete,EBAN,SRM_STATUS
U,0000001993,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000001994,SRM: Document Completed,EBAN,SRM_STATUS
U,0000001995,SRM: Ordered,EBAN,SRM_STATUS
U,0000001996,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000001997,00001,EKPO,EBELP
U,0000001998,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000001999,SRM: Created,EBAN,SRM_STATUS
U,0000002000,SRM: Complete,EBAN,SRM_STATUS
U,0000002001,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002002,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002003,SRM: Ordered,EBAN,SRM_STATUS
U,0000002004,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002005,SRM: Deleted,EBAN,SRM_STATUS
U,0000002006,Change Price,EKPO,UNMAPPED_ACTIVITY
U,0000002007,SRM: Created,EBAN,SRM_STATUS
U,0000002008,SRM: Complete,EBAN,SRM_STATUS
U,0000002009,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002010,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002011,SRM: Ordered,EBAN,SRM_STATUS
U,0000002012,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002013,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002014,00001,EKPO,EBELP
U,0000002015,SRM: Created,EBAN,SRM_STATUS
U,0000002016,SRM: Complete,EBAN,SRM_STATUS
U,0000002017,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002018,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002019,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002020,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002021,SRM: Ordered,EBAN,SRM_STATUS
I,0000002022,00001,EKPO,EBELP
U,0000002023,SRM: Created,EBAN,SRM_STATUS
U,0000002024,SRM: Complete,EBAN,SRM_STATUS
U,0000002025,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002026,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002027,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002028,SRM: Ordered,EBAN,SRM_STATUS
U,0000002029,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002030,00002,EKPO,EBELP
U,0000002031,SRM: Created,EBAN,SRM_STATUS
U,0000002032,SRM: Complete,EBAN,SRM_STATUS
U,0000002033,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002034,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002035,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002036,SRM: Ordered,EBAN,SRM_STATUS
I,0000002037,00001,EKPO,EBELP
U,0000002038,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002039,Vendor creates debit memo,EKPO,UNMAPPED_ACTIVITY
U,0000002040,Cancel Invoice Receipt,EKPO,UNMAPPED_ACTIVITY
U,0000002041,SRM: Created,EBAN,SRM_STATUS
U,0000002042,SRM: Complete,EBAN,SRM_STATUS
U,0000002043,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002044,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002045,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002046,SRM: Ordered,EBAN,SRM_STATUS
I,0000002047,00002,EKPO,EBELP
U,0000002048,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002049,Vendor creates debit memo,EKPO,UNMAPPED_ACTIVITY
U,0000002050,Cancel Invoice Receipt,EKPO,UNMAPPED_ACTIVITY
U,0000002051,SRM: Created,EBAN,SRM_STATUS
U,0000002052,SRM: Complete,EBAN,SRM_STATUS
U,0000002053,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002054,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002055,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002056,SRM: Ordered,EBAN,SRM_STATUS
U,0000002057,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002058,00001,EKPO,EBELP
U,0000002059,SRM: Created,EBAN,SRM_STATUS
U,0000002060,SRM: Complete,EBAN,SRM_STATUS
U,0000002061,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002062,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002063,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002064,SRM: Ordered,EBAN,SRM_STATUS
U,0000002065,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002066,00001,EKPO,EBELP
U,0000002067,SRM: Created,EBAN,SRM_STATUS
U,0000002068,SRM: Complete,EBAN,SRM_STATUS
U,0000002069,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002070,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002071,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002072,SRM: Ordered,EBAN,SRM_STATUS
U,0000002073,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002074,00001,EKPO,EBELP
U,0000002075,SRM: Created,EBAN,SRM_STATUS
U,0000002076,SRM: Complete,EBAN,SRM_STATUS
U,0000002077,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002078,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002079,SRM: Ordered,EBAN,SRM_STATUS
U,0000002080,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000002081,00001,EKPO,EBELP
U,0000002082,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002083,SRM: Created,EBAN,SRM_STATUS
U,0000002084,SRM: Complete,EBAN,SRM_STATUS
U,0000002085,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002086,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002087,SRM: Ordered,EBAN,SRM_STATUS
U,0000002088,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000002089,00002,EKPO,EBELP
U,0000002090,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002091,SRM: Created,EBAN,SRM_STATUS
U,0000002092,SRM: Complete,EBAN,SRM_STATUS
U,0000002093,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002094,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002095,SRM: Ordered,EBAN,SRM_STATUS
U,0000002096,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002097,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000002098,00001,EKPO,EBELP
U,0000002099,SRM: Created,EBAN,SRM_STATUS
U,0000002100,SRM: Complete,EBAN,SRM_STATUS
U,0000002101,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002102,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002103,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002104,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002105,SRM: Ordered,EBAN,SRM_STATUS
I,0000002106,00001,EKPO,EBELP
U,0000002107,SRM: Created,EBAN,SRM_STATUS
U,0000002108,SRM: Complete,EBAN,SRM_STATUS
U,0000002109,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002110,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002111,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002112,SRM: Ordered,EBAN,SRM_STATUS
I,0000002113,00001,EKPO,EBELP
U,0000002114,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000002115,SRM: Created,EBAN,SRM_STATUS
U,0000002116,SRM: Complete,EBAN,SRM_STATUS
U,0000002117,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002118,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002119,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002120,SRM: Ordered,EBAN,SRM_STATUS
U,0000002121,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002122,00001,EKPO,EBELP
U,0000002123,SRM: Created,EBAN,SRM_STATUS
U,0000002124,SRM: Complete,EBAN,SRM_STATUS
U,0000002125,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002126,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002127,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002128,SRM: Ordered,EBAN,SRM_STATUS
U,0000002129,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002130,00001,EKPO,EBELP
U,0000002131,SRM: Created,EBAN,SRM_STATUS
U,0000002132,SRM: Complete,EBAN,SRM_STATUS
U,0000002133,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002134,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002135,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002136,SRM: Ordered,EBAN,SRM_STATUS
U,0000002137,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002138,00001,EKPO,EBELP
U,0000002139,SRM: Created,EBAN,SRM_STATUS
U,0000002140,SRM: Complete,EBAN,SRM_STATUS
U,0000002141,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002142,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002143,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002144,SRM: Ordered,EBAN,SRM_STATUS
U,0000002145,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002146,00002,EKPO,EBELP
U,0000002147,SRM: Created,EBAN,SRM_STATUS
U,0000002148,SRM: Complete,EBAN,SRM_STATUS
U,0000002149,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002150,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002151,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002152,SRM: Ordered,EBAN,SRM_STATUS
U,0000002153,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002154,00003,EKPO,EBELP
U,0000002155,SRM: Created,EBAN,SRM_STATUS
U,0000002156,SRM: Complete,EBAN,SRM_STATUS
U,0000002157,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002158,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002159,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002160,SRM: Ordered,EBAN,SRM_STATUS
U,0000002161,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002162,00001,EKPO,EBELP
U,0000002163,SRM: Created,EBAN,SRM_STATUS
U,0000002164,SRM: Complete,EBAN,SRM_STATUS
U,0000002165,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002166,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002167,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002168,SRM: Ordered,EBAN,SRM_STATUS
U,0000002169,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002170,00002,EKPO,EBELP
U,0000002171,SRM: Created,EBAN,SRM_STATUS
U,0000002172,SRM: Complete,EBAN,SRM_STATUS
U,0000002173,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002174,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002175,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002176,SRM: Ordered,EBAN,SRM_STATUS
U,0000002177,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002178,00003,EKPO,EBELP
U,0000002179,SRM: Created,EBAN,SRM_STATUS
U,0000002180,SRM: Complete,EBAN,SRM_STATUS
U,0000002181,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002182,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002183,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002184,SRM: Ordered,EBAN,SRM_STATUS
U,0000002185,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002186,00001,EKPO,EBELP
U,0000002187,SRM: Created,EBAN,SRM_STATUS
U,0000002188,SRM: Complete,EBAN,SRM_STATUS
U,0000002189,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002190,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002191,SRM: Ordered,EBAN,SRM_STATUS
U,0000002192,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002193,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002194,00001,EKPO,EBELP
U,0000002195,Remove Payment Block,EKPO,UNMAPPED_ACTIVITY
U,0000002196,SRM: Created,EBAN,SRM_STATUS
U,0000002197,SRM: Complete,EBAN,SRM_STATUS
U,0000002198,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002199,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002200,SRM: Ordered,EBAN,SRM_STATUS
U,0000002201,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002202,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002203,00002,EKPO,EBELP
U,0000002204,SRM: Created,EBAN,SRM_STATUS
U,0000002205,SRM: Complete,EBAN,SRM_STATUS
U,0000002206,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002207,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002208,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000002209,SRM: Ordered,EBAN,SRM_STATUS
U,0000002210,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000002211,00001,EKPO,EBELP
U,0000002212,Remove Payment Block,EKPO,UNMAPPED_ACTIVITY
U,0000002213,SRM: Created,EBAN,SRM_STATUS
U,0000002214,SRM: Complete,EBAN,SRM_STATUS
U,0000002215,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000002216,SRM: Document Completed,EBAN,SRM_STATUS
U,0000002217,SRM: Ordered,EBAN,SRM_STATUS
